"program","N","p_nh","p_ch","nh_share","p_hh","p_cc","p_nn"
"ehs-full",1267,0.162449114314006,0.109507996679303,0.597333578521515,0.0335570469798658,0.350223546944858,0.344262295081967
"ehs-full",348,0.147491063153714,0.112538064345293,0.567209775967413,0.0421686746987952,0.417582417582418,0.28021978021978
"ehsmixed_center",768,0.234690337720641,0.211447811447811,0.526048575218406,0.0550964187327824,0.303703703703704,0.195061728395062
"ehsmixed_center",245,0.143896901709402,0.218149038461538,0.397454813721874,0.0598290598290598,0.3203125,0.2578125
"ehscenter",375,0.223744292237443,0.371355813136635,0.375977571196695,0.121794871794872,0.17351598173516,0.10958904109589
"ehscenter",110,0.189393939393939,0.21969696969697,0.462962962962963,0.136363636363636,0.257575757575758,0.196969696969697
"abc",103,0.422264150943396,0.461132075471698,0.478000854335754,0.06,0.0188679245283019,0.0377358490566038
"abc",98,0.439166666666667,0.438333333333333,0.500474833808167,0.0625,0.02,0.04
