"participation","program","subsample","method","covariates","variable","coefficient","se","p_value","F_stat","N"
"any","abc",FALSE,"LATE","none","D",1.1008203404528,0.202109551167638,3.62515245713313e-07,358.903878761706,103
"any","abc",FALSE,"LATE","all","Constant",-4.27885549986105,1.88424306499295,0.0255142969663874,318.211430020511,103
"any","abc",FALSE,"LATE","all","D",1.19262389430693,0.202627021614988,6.53284454096712e-08,318.211430020511,103
"any","abc",FALSE,"LATE","all","m_iq",0.0307533138147202,0.00846935118997758,0.000466138320787864,318.211430020511,103
"any","abc",FALSE,"LATE","all","black",-0.337514589631454,0.756044397580755,0.656353219699461,318.211430020511,103
"any","abc",FALSE,"LATE","all","sex",-0.170453964822676,0.181278170236829,0.349558379632434,318.211430020511,103
"any","abc",FALSE,"LATE","all","m_age",0.0433903966154342,0.0305981220641539,0.159584615464543,318.211430020511,103
"any","abc",FALSE,"LATE","all","m_edu_2",-0.518970361290045,0.219401799455044,0.0201345223786223,318.211430020511,103
"any","abc",FALSE,"LATE","all","m_edu_3",0.0805434732005471,0.48863092515255,0.869439470125687,318.211430020511,103
"any","abc",FALSE,"LATE","all","sibling",-0.119862568091591,0.136627960227906,0.382638482404884,318.211430020511,103
"any","abc",FALSE,"LATE","all","gestage",0.019934470753338,0.0358248928658514,0.5792746107343,318.211430020511,103
"any","abc",FALSE,"LATE","all","mf",0.18194991990778,0.229255466745435,0.429460519916003,318.211430020511,103
"any","abc",FALSE,"LATE","all","poverty",-0.0989454203924858,0.314854088893032,0.754044417527037,318.211430020511,103
"any","abc",FALSE,"LATE","short","Constant",-3.32833032453146,0.756185689086982,2.71798060100055e-05,354.747752273262,103
"any","abc",FALSE,"LATE","short","D",1.09579744711364,0.191262161915027,1.08860014165649e-07,354.747752273262,103
"any","abc",FALSE,"LATE","short","m_iq",0.0274275629730715,0.0073344107782922,0.000308891156975884,354.747752273262,103
"any","abc",FALSE,"LATE","short","m_age",0.0216703085160098,0.0173791175804952,0.21537010249458,354.747752273262,103
"any","abc",TRUE,"ITT","none","Constant",-0.556703479166667,0.12970899915402,4.23054519622423e-05,NA,98
